LOC_CODE;LOCATION_TYPE;LOCATION_NAME;DIS_CODE;DISTRICT;REG_CODE;REGION
L27250;д.;Посудово;D009;Брагинский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L04783;д.;Посудьево;D037;Дубровенский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L00452;д.;Потаповичи;D044;Ивановский;R01;БРЕСТСКАЯ ОБЛАСТЬ
L08617;д.;Потаповка;D013;Буда-Кошелевский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L22209;д.;Потапово;D123;Шкловский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L24992;д;Потапы;D039;Ельский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L06461;д.;Поташенки;D093;Полоцкий;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L22741;д.;Поташи;D028;Горецкий;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L04059;д.;Поташня;D029;Городокский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L26509;д.;Потевичи;D107;Сморгонский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L17563;аг.;Потейки;D054;Копыльский;R06;МИНСКАЯ ОБЛАСТЬ
L13385;д.;Потелюнцы;D022;Вороновский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L20026;д.;Потеряевка;D103;Славгородский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L08733;д.;Потесы;D016;Ветковский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L26993;д.;Поти;D021;Воложинский;R06;МИНСКАЯ ОБЛАСТЬ
L02962;д.;Потино;D015;Верхнедвинский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L15788;д.;Потичево;D106;Смолевичский;R06;МИНСКАЯ ОБЛАСТЬ
L13858;х.;Потока;D089;Островецкий;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L10179;х.;Потоки;D090;Ошмянский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L24316;д.;Потороновка;D051;Климовичский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L04384;д.;Потупы;D024;Глубокский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L15605;д.;Поусье;D032;Дзержинский;R06;МИНСКАЯ ОБЛАСТЬ
L08273;д.;Почаевичи;D118;Чашникский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L00059;д.;Почапово;D001;Барановичский;R01;БРЕСТСКАЯ ОБЛАСТЬ
L24548;д.;Почепок;D002;Белыничский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L20879;аг.;Почепы;D058;Краснопольский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L02508;д.;Почта Абабье;D010;Браславский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L12105;д.;Почтовая Глинка;D056;Кормянский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L13089;д.;Почуйки;D020;Волковысский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L14075;д.;Поякунь;D046;Ивьевский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L08371;д.;Пояночи;D122;Шарковщинский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L16208;д.;Праборное;D008;Борисовский;R06;МИНСКАЯ ОБЛАСТЬ
L12351;п.;Правда;D056;Кормянский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L08341;д.;Правдинская;D122;Шарковщинский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L19047;гп;Правдинский;D096;Пуховичский;R06;МИНСКАЯ ОБЛАСТЬ
L10880;д.;Праздники;D101;Свислочский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L17013;д.;Пралески;D078;Молодечненский;R06;МИНСКАЯ ОБЛАСТЬ
L15996;д.;Пральня;D073;Минский;R06;МИНСКАЯ ОБЛАСТЬ
L02999;д.;Праники;D019;Витебский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L18909;д.;Праца;D021;Воложинский;R06;МИНСКАЯ ОБЛАСТЬ
L15050;д.;Працевичи;D105;Слуцкий;R06;МИНСКАЯ ОБЛАСТЬ
L09898;д.;Працковщина;D090;Ошмянский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L17767;д.;Працуты;D107;Сморгонский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L07781;д.;Премяны;D122;Шарковщинский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L13513;д.;Прены;D089;Островецкий;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L12984;д.;Преньки;D077;Мозырский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L03934;д.;Преображенка;D024;Глубокский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L23340;д.;Преображенск;D035;Дрибинский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L17238;д.;Преснаки;D054;Копыльский;R06;МИНСКАЯ ОБЛАСТЬ
L14814;д.;Претима;D125;Щучинский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L23125;д.;Прибережье;D080;Мстиславский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L12407;д.;Приболовичи;D062;Лельчицкий;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L08625;д.;Прибор;D013;Буда-Кошелевский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L26867;д.;Приборные;D021;Воложинский;R06;МИНСКАЯ ОБЛАСТЬ
L00564;д.;Приборово;D045;Ивацевичский;R01;БРЕСТСКАЯ ОБЛАСТЬ
L15752;д.;Приборье;D106;Смолевичский;R06;МИНСКАЯ ОБЛАСТЬ
L15217;д.;Прибрежнае;D003;Березинский;R06;МИНСКАЯ ОБЛАСТЬ
L09178;д.;Прибудок;D042;Жлобинский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L23031;д.;Прибужье Новое;D035;Дрибинский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L23032;д.;Прибужье Старое;D035;Дрибинский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L06605;д.;Прибытки;D099;Россонский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L04654;д.;Прибытково;D029;Городокский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L14522;д.;Прибытковщина;D125;Щучинский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L10353;д.;Привалки;D030;Гродненский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L25423;д;Привалов;D057;Костюковичский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L04433;д.;Привальни;D029;Городокский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L06720;д.;Приветок;D102;Сенненский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L24409;д.;Приволье;D103;Славгородский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L09285;п.;Приволье-1;D027;Гомельский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L09286;п.;Приволье-2;D027;Гомельский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L03077;д.;Привольная;D019;Витебский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L15373;п.;Привольный;D073;Минский;R06;МИНСКАЯ ОБЛАСТЬ
L22065;д.;Приворотье;D025;Глусский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L21850;д.;Пригани-1;D060;Круглянский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L21851;д.;Пригани-2;D060;Круглянский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L21852;д.;Пригани-3;D060;Круглянский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L11011;д.;Пригодичи;D030;Гродненский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L01906;д.;Пригожее;D006;Бешенковичский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L09630;д.;Пригородная;D097;Речицкий;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L05356;д.;Пригузки;D087;Оршанский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L25716;д.;Приданцы;D117;Чаусский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L00344;д.;Придатки;D001;Барановичский;R01;БРЕСТСКАЯ ОБЛАСТЬ
L02355;д.;Придвинье;D006;Бешенковичский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L08274;д.;Придворье;D118;Чашникский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L15119;д.;Придирки;D105;Слуцкий;R06;МИНСКАЯ ОБЛАСТЬ
L10571;п.;Приднепровский;D098;Рогачевский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L05462;д.;Приднепровье;D087;Оршанский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L05837;х.;Придорожье;D074;Миорский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L07951;д.;Придумки;D124;Шумилинский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L10778;д.;Придыбайлы;D064;Лидский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L18271;д.;Прикленок;D061;Крупский;R06;МИНСКАЯ ОБЛАСТЬ
L14615;п.;Приклинец;D069;Любанский;R06;МИНСКАЯ ОБЛАСТЬ
L01672;д.;Приколесь;D095;Пружанский;R01;БРЕСТСКАЯ ОБЛАСТЬ
L10303;п.;Прилеповка;D098;Рогачевский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L15817;д.;Прилепская Усяжка;D106;Смолевичский;R06;МИНСКАЯ ОБЛАСТЬ
L19311;д.;Прилепцы;D066;Логойский;R06;МИНСКАЯ ОБЛАСТЬ
L16403;д.;Прилепы;D106;Смолевичский;R06;МИНСКАЯ ОБЛАСТЬ
L07356;д.;Прилесье;D112;Толочинский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L00218;д.;Прилуки;D012;Брестский;R01;БРЕСТСКАЯ ОБЛАСТЬ
L01521;д.;Прилуки Малые;D053;Кобринский;R01;БРЕСТСКАЯ ОБЛАСТЬ
L16062;д.;Прилукская Слобода;D073;Минский;R06;МИНСКАЯ ОБЛАСТЬ
L01711;д.;Прилутчина;D095;Пружанский;R01;БРЕСТСКАЯ ОБЛАСТЬ
L16063;д.;Прилучки;D073;Минский;R06;МИНСКАЯ ОБЛАСТЬ
L26554;д;Примаки;D125;Щучинский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L08275;д.;Примачино;D118;Чашникский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L12046;д.;Примень;D084;Новогрудский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L15688;д.;Приморье;D073;Минский;R06;МИНСКАЯ ОБЛАСТЬ
L18505;д.;Принта;D017;Вилейский;R06;МИНСКАЯ ОБЛАСТЬ
L00025;д.;Приозерная;D001;Барановичский;R01;БРЕСТСКАЯ ОБЛАСТЬ
L09435;п.;Приозерный;D027;Гомельский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L00699;п.;Приозерский;D048;Каменецкий;R01;БРЕСТСКАЯ ОБЛАСТЬ
L03676;д.;Приперное;D024;Глубокский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L21274;д.;Припечино;D120;Чериковский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L22091;д.;Приплавы;D025;Глусский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L17391;д.;Приречье;D104;Слонимский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L15480;д.;Присады;D003;Березинский;R06;МИНСКАЯ ОБЛАСТЬ
L18606;д.;Приселки;D066;Логойский;R06;МИНСКАЯ ОБЛАСТЬ
L07660;д.;Присмаки;D112;Толочинский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L08742;аг.;Присно;D016;Ветковский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L22753;д.;Присно 1;D076;Могилевский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L22754;д.;Присно 2;D076;Могилевский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L27251;п.;Пристанское;D009;Брагинский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L24902;д;Пристань;D096;Пуховичский;R06;МИНСКАЯ ОБЛАСТЬ
L08142;д.;Пристои;D118;Чашникский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L10927;д.;Присторань;D100;Светлогорский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L09420;п.;Пристороны;D027;Гомельский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L16404;д.;Пристромы;D106;Смолевичский;R06;МИНСКАЯ ОБЛАСТЬ
L11282;д.;Приступичи;D030;Гродненский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L03103;д.;Присушино;D019;Витебский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L16433;д.;Присынок;D106;Смолевичский;R06;МИНСКАЯ ОБЛАСТЬ
L15506;д.;Притерпа;D003;Березинский;R06;МИНСКАЯ ОБЛАСТЬ
L11220;д.;Притыка;D100;Светлогорский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L06766;д.;Прихабы;D102;Сенненский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L17100;д.;Прихилы;D104;Слонимский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L11585;д.;Причалесня;D121;Чечерский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L16813;снп;Приямино;D008;Борисовский;R06;МИНСКАЯ ОБЛАСТЬ
L23891;д.;Проварное;D119;Червенский;R06;МИНСКАЯ ОБЛАСТЬ
L14580;д.;Провжалы;D021;Воложинский;R06;МИНСКАЯ ОБЛАСТЬ
L14013;д.;Провожа;D022;Вороновский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L13019;д.;Провтюки;D077;Мозырский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L19267;д.;Прогон;D066;Логойский;R06;МИНСКАЯ ОБЛАСТЬ
L16484;д.;Прогресс;D108;Солигорский;R06;МИНСКАЯ ОБЛАСТЬ
L20467;д.;Продвино;D007;Бобруйский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L17101;д.;Проделки;D104;Слонимский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L23637;д.;Прожектор;D049;Кировский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L08304;аг.;Проземле;D118;Чашникский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L03777;аг.;Прозороки;D024;Глубокский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L09972;д.;Прокисель;D097;Речицкий;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L10050;д.;Прокоповичи;D030;Гродненский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L09371;д.;Прокоповка;D027;Гомельский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L03475;д.;Прокуды;D019;Витебский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L22444;д.;Прокшеничи;D076;Могилевский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L05387;д.;Прокшино;D087;Оршанский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L09772;д.;Пролейки;D030;Гродненский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L07561;д.;Пролетарий;D114;Ушачский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L04611;д.;Пролетарск;D029;Городокский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L20548;д.;Пролетарская Коммуна;D057;Костюковичский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L08714;п.;Пролетарский;D016;Ветковский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L20549;д.;Пролетарское;D057;Костюковичский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L03967;д.;Промешки;D024;Глубокский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L01907;д.;Промыслы;D006;Бешенковичский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L07059;д.;Промышляды;D094;Поставский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L05025;д.;Пронское;D065;Лиозненский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L13386;х.;Пронткилевича;D022;Вороновский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L27382;х;Пронцевичи;D078;Молодечненский;R06;МИНСКАЯ ОБЛАСТЬ
L21923;д.;Пронцевка;D123;Шкловский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L01362;д.;Прончаки;D070;Ляховичский;R01;БРЕСТСКАЯ ОБЛАСТЬ
L17340;д.;Прончейково;D078;Молодечненский;R06;МИНСКАЯ ОБЛАСТЬ
L17666;д.;Проньки;D081;Мядельский;R06;МИНСКАЯ ОБЛАСТЬ
L07311;д.;Проровино;D112;Толочинский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L09405;п.;Просвет;D027;Гомельский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L03225;х.;Просвятишки;D010;Браславский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L05318;д.;Проселковичи;D074;Миорский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L09184;д.;Проскурни;D042;Жлобинский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L19005;д.;Просмыковщина;D083;Несвижский;R06;МИНСКАЯ ОБЛАСТЬ
L08809;д.;Просмычи;D009;Брагинский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L21566;д.;Просолы;D123;Шкловский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L19020;д.;Прости;D083;Несвижский;R06;МИНСКАЯ ОБЛАСТЬ
L24370;аг.;Протасевичи;D088;Осиповичский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L24371;д.;Протасевичи-2;D088;Осиповичский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
L16814;д.;Протасовщина;D008;Борисовский;R06;МИНСКАЯ ОБЛАСТЬ
L13620;д.;Протасы;D086;Октябрьский;R03;ГОМЕЛЬСКАЯ ОБЛАСТЬ
L03741;д.;Протасы-Кукровские;D024;Глубокский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L03742;д.;Протасы-Якубенские;D024;Глубокский;R02;ВИТЕБСКАЯ ОБЛАСТЬ
L09815;д.;Протеневичи;D055;Кореличский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L09703;х.;Протишки;D022;Вороновский;R04;ГРОДНЕНСКАЯ ОБЛАСТЬ
L21411;д.;Проточное;D014;Быховский;R07;МОГИЛЕВСКАЯ ОБЛАСТЬ
